IDREGION	RBD	ALUMNOS	DDCIA	RURALIDAD	GRUPO	LEN	MAT	NAT
13	10121	23	MC	U	B			
13	10122	48	MC	U	B			
13	10123	38	MC	U	B			
13	10124	36	MC	U	B			
13	10125	27	MC	U	B			
13	10126	22	MC	U	B			
13	10130	27	MC	R	B			
13	10133	7	MC	R	A			
13	10134	28	MC	R	B			
13	10135	13	MC	R	B			
13	10139	11	PS	U	B			
13	10140	22	PS	U	C			
13	10142	26	PS	U	C			
13	10143	21	PS	U	B			
13	10147	29	PS	U	C			
13	10149	38	PS	U	C			
13	10150	7	PS	U	B			
13	10151	70	PS	U	B			
13	10152	62	PS	U	C			
13	10155	34	PS	U	C			
13	10156	36	PS	U	C			
13	10157	78	PS	U	B			
13	10158	43	PS	U	C			
13	10159	29	PS	U	B			
13	10160	84	PS	U	C			
13	10162	155	PS	U	C			
13	10164	84	PS	U	C			
13	10167	39	PS	U	C			
13	10168	89	PS	U	C			
13	10172	29	PS	U	B			
13	10173	30	PS	U	B			
13	10182	14	PS	U	B			
13	10183	32	PS	U	B			
13	10186	67	PS	U	B			
13	10187	127	PS	U	C			
13	10191	7	PS	U	B			
13	10193	124	PS	U	C			
13	10197	34	MC	U	B			
13	10199	29	MD	U	C			
13	10200	107	MC	U	C			
13	10201	13	MC	U	A			
13	10202	78	MC	U	B			
13	10203	22	MC	U	B			
13	10204	31	MC	U	B			
13	10205	16	MC	U	B			
13	10207	111	MC	U	B			
13	10210	50	MC	U	A			
13	10211	27	MC	U	B			
13	10212	41	MC	U	C			
13	10216	20	MC	U	A			
13	10217	14	PS	U	A			
13	10219	23	PS	U	B			
13	10220	89	PS	U	C			
13	10221	19	PS	U	C			
13	10224	89	PS	U	C			
13	10225	33	PS	U	C			
13	10226	55	PS	U	C			
13	10228	71	PS	U	C			
13	10229	22	PS	U	B			
13	10232	43	PS	U	D			
13	10233	56	PS	U	C			
13	10235	35	PS	U	C			
13	10237	13	PS	U	D			
13	10239	84	MD	U	B			
13	10240	142	MD	U	B			
13	10241	23	MD	U	A			
13	10245	75	PS	R	C			
13	10246	170	PS	U	C			
13	10247	105	PS	U	C			
13	10250	50	MD	U	B			
13	10251	31	MC	U	B			
13	10252	26	MD	U	B			
13	10253	35	MC	U	C			
13	10257	62	MD	U	B			
13	10259	26	MC	U	B			
13	10260	23	MC	U	B			
13	10262	43	MD	U	B			
13	10263	52	MC	U	B			
13	10264	52	MC	U	B			
13	10265	30	MC	U	B			
13	10266	90	MC	U	C			
13	10267	51	MD	U	B			
13	10268	28	MD	U	B			
13	10269	26	MC	U	B			
13	10270	41	MD	U	C			
13	10271	22	MC	U	A			
13	10272	43	MD	U	A			
13	10273	59	MC	U	B			
13	10277	45	MD	U	B			
13	10278	21	MC	U	B			
13	10279	28	MC	U	B			
13	10280	42	MC	U	B			
13	10281	68	MC	U	C			
13	10282	28	MD	U	B			
13	10283	46	MC	U	C			
13	10285	33	MD	U	C			
13	10288	20	MC	U	A			
13	10290	27	MD	U	B			
13	10291	31	MD	U	B			
13	10300	15	MD	U	A			
13	10301	56	MC	U	C			
13	10302	14	MD	U	B			
13	10305	27	MD	U	B			
13	10306	13	MD	U	A			
13	10307	25	MD	U	B			
13	10312	81	PS	U	B			
13	10313	45	PS	U	B			
13	10315	35	PS	U	C			
13	10320	104	PS	U	C			
13	10321	10	PS	U	C			
13	10324	205	PS	U	C			
13	10326	84	PS	U	C			
13	10327	83	PS	U	C			
13	10329	56	PS	U	C			
13	10331	31	PS	U	B			
13	10332	111	PS	U	C			
13	10333	77	PS	U	C			
13	10334	28	PS	U	C			
13	10335	18	PS	U	C			
13	10336	147	PS	U	C			
13	10337	89	PS	U	C			
13	10338	58	PS	U	B			
13	10340	15	PS	U	A			
13	10341	61	PS	U	D			
13	10344	54	PS	U	C			
13	10345	102	PS	U	C			
13	10346	15	PS	U	B			
13	10348	67	PS	U	D			
13	10350	51	PS	U	D			
13	10351	73	PS	U	C			
13	10352	74	PS	U	C			
13	10355	25	PS	U	B			
13	10358	4	PS	U	B			
13	10359	37	PS	U	B			
13	10361	23	PS	U	B			
13	10363	24	PS	U	B			
13	10364	71	PS	U	C			
13	10365	36	PS	U	C			
13	10371	41	PS	U	C			
13	10372	35	PS	U	C			
13	10376	26	PS	U	C			
13	10377	19	PS	U	B			
13	10384	6	PS	U	B			
13	10385	33	PS	U	C			
13	10400	59	MC	U	A			
13	10401	56	MC	U	A			
13	10403	43	MC	U	A			
13	10404	47	MC	U	A			
13	10405	57	MC	U	B			
13	10407	48	MC	R	B			
13	10408	20	MC	R	A			
13	10409	23	MC	R	B			
13	10410	39	MC	R	A			
13	10411	47	MC	R	A			
13	10412	17	MC	R	A			
13	10413	61	PS	U	B			
13	10415	145	PS	U	C			
13	10418	22	PS	R	A			
13	10420	71	MC	U	B			
13	10421	18	MC	U	A			
13	10422	64	MC	R	B			
13	10424	30	MC	U	A			
13	10425	44	MC	U	A			
13	10426	11	MC	R	B			
13	10427	21	MC	R	B			
13	10428	12	MC	R	A			
13	10429	29	MC	R	A			
13	10430	64	PS	R	B			
13	10432	35	MC	U	B			
13	10433	30	MC	R	B			
13	10435	10	MC	U	B			
13	10436	22	MC	R	B			
13	10439	2	MC	R	B			
13	10441	5	MC	R	B			
13	10443	13	MC	U	B			
13	10444	17	MC	R	A			
13	10447	62	PS	U	C			
13	10450	129	MC	U	B			
13	10455	36	MC	U	B			
13	10457	85	MC	U	B			
13	10458	90	MC	U	B			
13	10459	31	MC	U	B			
13	10461	62	MC	U	B			
13	10462	68	MC	U	B			
13	10464	39	MC	U	A			
13	10465	78	MC	U	B			
13	10470	59	MC	U	B			
13	10472	43	MC	U	B			
13	10473	64	MC	U	B			
13	10474	153	MC	U	C			
13	10475	71	MC	U	C			
13	10476	73	MC	U	B			
13	10478	60	PS	U	C			
13	10479	58	PS	U	C			
13	10482	28	PS	U	C			
13	10484	36	PS	U	C			
13	10486	25	PS	U	B			
13	10487	265	PS	U	C			
13	10488	59	PS	U	C			
13	10489	64	PS	U	C			
13	10490	1	PS	U	A			
13	10491	85	PS	U	C			
13	10492	38	PS	U	C			
13	10493	16	PS	U	C			
13	10495	63	PS	R	B			
13	10497	81	PS	R	C			
13	10500	71	PS	U	C			
13	10501	19	PS	U	C			
13	10502	98	PS	R	C			
13	10503	47	PS	U	D			
13	10505	71	PS	U	C			
13	10506	97	PS	U	C			
13	10509	27	PS	U	A			
13	10512	33	PS	U	D			
13	10513	11	PS	U	C			
13	10515	68	PS	U	C			
13	10516	28	MC	R	B			
13	10517	19	MC	R	C			
13	10519	33	MC	R	C			
13	10520	34	MC	R	B			
13	10522	17	MC	R	D			
13	10524	8	MC	R	B			
13	10527	51	MC	U	B			
13	10528	10	MC	R	C			
13	10529	9	MC	R	A			
13	10530	6	MC	R	B			
13	10532	3	MC	R	C			
13	10534	5	MC	R	B			
13	10536	3	MC	R	C			
13	10537	1	MC	R	A			
13	10540	41	PS	U	C			
13	10542	62	MC	U	B			
13	10546	135	MC	U	C			
13	10547	19	MC	U	B			
13	10548	51	MC	U	B			
13	10550	29	MC	U	B			
13	10551	24	MC	U	B			
13	10553	79	MD	U	B			
13	10554	48	MC	U	B			
13	10555	28	MD	U	B			
13	10556	56	MC	U	B			
13	10557	53	MD	U	B			
13	10558	12	MC	U	A			
13	10559	28	MD	U	B			
13	10560	39	MC	U	A			
13	10561	25	MD	U	B			
13	10563	71	MC	U	C			
13	10564	69	MC	U	C			
13	10565	108	MC	U	B			
13	10567	29	MC	U	B			
13	10568	22	MD	U	A			
13	10569	23	MC	U	A			
13	10570	21	MC	U	B			
13	10571	29	MC	U	B			
13	10573	11	MD	U	B			
13	10574	17	MC	U	B			
13	10576	12	MC	U	A			
13	10578	66	MC	U	B			
13	10579	50	MC	U	B			
13	10580	30	MC	R	B			
13	10581	21	MC	U	C			
13	10586	42	MC	R	A			
13	10588	75	MC	R	B			
13	10589	40	MC	R	B			
13	10590	12	MC	R	B			
13	10592	36	MC	R	C			
13	10594	53	PS	U	D			
13	10595	49	PS	U	C			
13	10596	26	PS	U	C			
13	10599	18	PS	U	D			
13	10600	67	PS	U	C			
13	10601	37	PS	U	C			
13	10604	25	PS	U	B			
13	10606	33	PS	U	C			
13	10607	74	PS	U	B			
13	10608	82	PS	U	C			
13	10610	83	PS	U	D			
13	10611	119	PS	U	D			
13	10615	40	PS	U	D			
13	10618	147	PS	U	D			
13	10619	41	PS	U	B			
13	10621	168	PS	U	B			
13	10622	14	PS	U	C			
13	10625	98	PS	U	C			
13	10626	25	PS	U	C			
13	10628	25	PS	U	C			
13	10629	29	PS	U	C			
13	10631	22	PS	U	B			
13	10632	25	PS	U	C			
13	10635	84	PP	U	E			
13	10638	179	MC	U	B			
13	10639	17	MC	U	A			
13	10640	32	MC	U	A			
13	10641	37	MC	U	B			
13	10643	30	MC	U	B			
13	10645	50	MC	U	B			
13	10646	58	MC	U	B			
13	10648	34	MC	R	B			
13	10649	28	MC	R	B			
13	10651	52	MC	R	B			
13	10652	19	MC	R	B			
13	10656	22	MC	R	B			
13	10658	176	PS	U	C			
13	10662	32	PS	U	C			
13	10665	31	MD	U	A			
13	10666	33	MD	U	A			
13	10667	64	MD	R	B			
13	10668	31	MD	R	B			
13	10669	27	MD	R	A			
13	10671	24	MD	R	B			
13	10672	21	MD	R	B			
13	10673	40	MD	R	B			
13	10674	6	MD	R	A			
13	10675	23	MD	R	B			
13	10676	15	MD	R	B			
13	10677	17	MD	R	B			
13	10679	15	MD	R	B			
13	10680	42	MD	R	B			
13	10685	89	PS	U	C			
13	10686	54	MC	R	B			
13	10687	37	MC	R	B			
13	10688	30	MC	R	B			
13	10689	26	MC	R	B			
13	10692	33	PS	R	C			
13	10696	25	MC	U	B			
13	10698	15	MC	U	B			
13	10699	75	MC	U	C			
13	10702	26	MC	U	A			
13	10704	103	MC	U	B			
13	10705	32	MC	R	B			
13	10706	9	MC	R	B			
13	10710	57	PS	U	D			
13	10712	37	PS	U	B			
13	10713	74	PS	U	C			
13	10716	35	PS	U	C			
13	10719	10	PP	R	E			
13	10721	62	PS	U	C			
13	10722	34	PS	U	C			
13	10723	28	PS	U	D			
13	10724	46	PP	U	E			
13	10726	84	MC	U	B			
13	10727	56	MC	U	A			
13	10729	51	MC	U	B			
13	10730	21	MC	R	B			
13	10732	15	MC	R	B			
13	10734	73	PS	U	C			
13	10736	24	MD	U	A			
13	10737	43	MD	U	A			
13	10738	71	MD	U	B			
13	10740	18	MD	R	B			
13	10741	8	MD	R	B			
13	10742	69	PS	U	C			
13	10743	40	PS	U	B			
13	10744	41	PS	U	C			
13	10747	13	MD	U	B			
13	10748	97	MD	U	C			
13	10749	9	MD	U	A			
13	10750	117	MD	U	C			
13	10752	20	MD	U	A			
13	10753	23	MD	U	B			
13	10754	46	MD	U	A			
13	10756	16	MD	U	B			
13	10757	78	PS	U	B			
13	10758	53	MD	U	B			
13	10760	26	MD	U	B			
13	10763	40	MD	U	C			
13	10764	15	MD	R	A			
13	10765	5	MD	R	C			
13	10766	10	MD	R	A			
13	10767	55	PS	U	C			
13	10768	53	PS	U	C			
13	10769	82	PS	U	C			
13	10771	38	PS	U	D			
13	10772	53	PS	U	D			
13	10773	102	PS	U	C			
13	10774	39	PS	U	B			
13	10777	15	PP	U	E			
13	10782	30	MC	U	B			
13	10783	35	MC	U	B			
13	10784	27	MC	R	B			
13	10785	29	MC	U	A			
13	10786	28	MC	R	B			
13	10789	25	MC	U	A			
13	10790	57	MC	U	B			
13	10791	35	MC	U	B			
13	10792	36	MC	R	B			
13	10794	27	MC	R	B			
13	10795	25	MC	R	B			
13	10796	13	MC	R	B			
13	10797	17	MC	R	B			
13	10798	14	MC	R	B			
13	10799	30	MC	R	B			
13	10800	3	MC	R	B			
13	10805	10	MC	R	A			
13	10810	17	MC	R	B			
13	10816	12	MC	R	B			
13	10818	14	MC	R	A			
13	10821	15	MC	R	B			
13	10825	1	MC	R	B			
13	10827	35	MC	R	B			
13	10828	89	PS	U	D			
13	10829	77	PS	U	B			
13	10831	115	PS	U	C			
13	10832	154	PS	U	C			
13	10833	52	PS	R	B			
13	10834	49	PP	U	D			
13	10835	36	MC	U	B			
13	10836	23	MC	R	B			
13	10837	15	MC	R	B			
13	10838	12	MC	R	B			
13	10839	22	MC	R	B			
13	10840	8	MC	R	B			
13	10842	44	MD	U	B			
13	10844	29	MD	U	B			
13	10846	22	MD	R	B			
13	10848	20	MD	R	B			
13	10849	1	MD	R	A			
13	10851	28	PS	U	C			
13	10852	27	PS	R	C			
13	10854	31	MD	U	B			
13	10856	14	MD	R	B			
13	10858	13	MD	R	C			
13	10861	11	MD	R	A			
13	10862	9	MD	R	B			
13	10864	5	MD	R	B			
13	10865	6	MD	R	A			
13	10868	5	MD	R	B			
13	10869	5	MD	R	B			
13	10870	1	MD	R	C			
13	10871	5	MD	R	C			
13	10873	47	MD	U	C			
13	10877	6	MD	R	B			
13	10878	6	MD	R	B			
13	10879	7	MD	R	A			
13	10880	6	MD	R	B			
13	10881	54	PS	U	B			
15	10892	203	PS	U	C			
15	10893	65	PS	U	C			
15	10897	1	MD	R	A			
1	10900	49	PP	U	E			
1	10901	59	PS	U	C			
1	10905	20	MC	R	D			
15	10906	40	PS	U	D			
15	10915	44	PS	U	C			
1	10916	8	MC	R	A			
1	10917	20	MD	U	B			
2	10962	99	PS	U	D			
2	10963	67	PS	U	C			
3	11025	10	MD	R	B			
3	11027	2	MD	R	C			
3	11031	4	MD	R	B			
3	11032	38	PS	U	C			
3	11033	50	MD	U	B			
3	11035	23	PP	U	E			
4	11102	3	PS	U	A			
4	11103	42	PS	U	D			
4	11105	67	PS	U	C			
4	11106	72	PS	U	D			
4	11107	53	PS	U	C			
4	11113	1	MD	R	B			
4	11114	27	PS	U	C			
4	11130	36	PS	U	C			
4	11133	25	PS	U	C			
4	11144	79	PS	U	B			
4	11145	44	PS	U	C			
4	11147	23	PS	U	C			
4	11148	1	PS	U	A			
4	11153	4	MD	R	A			
4	11154	2	MD	R	A			
5	11176	70	PP	U	E			
5	11177	80	PS	U	B			
5	11194	1	MD	R	B			
5	11199	49	MD	U	B			
5	11201	13	PS	U	B			
5	11203	38	PS	U	D			
5	11206	1	MD	R	C			
5	11209	33	PS	U	C			
5	11217	31	PS	U	B			
5	11220	32	PS	U	C			
5	11223	25	PS	U	C			
5	11224	34	PS	U	B			
5	11237	27	PP	U	E			
5	11240	54	PS	U	C			
6	11242	45	PS	U	C			
6	11248	29	MC	R	B			
6	11256	49	PS	U	D			
6	11257	2	MD	R	B			
6	11261	35	MD	U	B			
6	11265	118	PS	U	C			
6	11277	68	MD	U	B			
6	11283	7	MD	R	B			
6	11291	25	PP	U	E			
7	11323	62	MD	U	B			
7	11333	6	MD	R	A			
7	11336	25	PS	U	C			
7	11339	74	PS	U	B			
7	11342	48	MD	U	A			
7	11343	25	PS	U	C			
7	11348	72	PS	U	D			
7	11352	4	MD	R	B			
8	11394	70	MD	U	B			
8	11395	2	MD	R	B			
8	11397	42	PS	U	C			
8	11398	16	MD	U	C			
8	11405	113	MD	U	B			
8	11407	5	MD	R	A			
8	11408	6	PS	R	B			
8	11414	14	PS	U	B			
8	11415	1	PP	U	E			
8	11418	2	MD	R	A			
8	11419	2	MD	R	A			
8	11420	24	PS	U	B			
8	11429	13	PS	U	A			
8	11430	74	PS	U	C			
9	11462	1	MD	R	A			
9	11465	4	PS	U	A			
9	11467	26	PS	U	B			
9	11471	8	PS	R	A			
9	11472	24	MD	U	A			
9	11473	3	PS	R	A			
9	11498	31	PS	U	B			
9	11501	3	PS	R	A			
9	11509	58	PS	U	B			
9	11511	2	PS	R	A			
9	11522	2	MD	R	A			
9	11526	8	PS	R	A			
9	11528	3	PS	R	B			
9	11532	8	PS	U	B			
14	11540	2	PS	R	A			
14	11542	4	PS	R	A			
14	11543	1	PS	R	C			
14	11544	9	PS	R	C			
14	11545	1	PS	R	B			
14	11547	4	PS	R	A			
10	11548	16	MD	R	A			
10	11553	3	MC	R	B			
14	11574	8	PS	R	A			
10	11575	2	PS	R	A			
10	11576	3	PS	R	A			
10	11578	4	PS	R	B			
14	11581	2	PS	R	A			
14	11588	1	PS	R	B			
10	11590	4	MC	R	B			
10	11592	6	PS	R	A			
10	11594	18	PS	U	B			
14	11595	2	MD	R	B			
11	11612	18	MD	U	A			
8	11674	7	PS	R	A			
8	11677	101	MD	U	C			
12	11678	39	PS	U	D			
12	11680	45	PS	U	D			
12	11681	50	PP	U	E			
12	11687	45	MC	U	B			
8	11704	40	MD	U	A			
8	11705	23	PS	U	A			
8	11706	31	PS	U	B			
8	11707	73	PS	U	C			
8	11708	26	PS	U	C			
8	11709	40	PS	U	B			
8	11711	72	MD	U	B			
8	11712	45	PS	R	C			
8	11714	2	MD	R	A			
8	11715	47	PS	U	B			
8	11716	38	PS	U	B			
8	11718	80	PS	U	C			
8	11719	37	PS	U	A			
8	11737	5	PS	R	A			
8	11739	6	PS	R	A			
8	11741	9	PS	U	B			
8	11743	47	MD	U	B			
8	11744	18	PS	U	A			
8	11746	33	PS	U	A			
13	11758	12	PS	U	C			
13	11761	32	PS	U	C			
13	11776	50	PP	U	E			
13	11789	76	PS	U	C			
13	11792	108	PS	U	C			
13	11793	31	PS	U	A			
13	11795	31	PS	U	B			
13	11797	23	PS	U	C			
13	11805	20	PS	U	C			
13	11806	11	PS	U	B			
13	11807	15	PS	U	B			
13	11809	21	PS	U	C			
13	11812	57	PS	U	C			
13	11813	19	PS	U	B			
13	11816	20	PS	U	C			
13	11818	51	PS	U	B			
13	11830	85	PS	U	C			
13	11835	30	PS	U	C			
13	11837	48	PS	U	B			
13	11838	20	PS	U	A			
13	11843	21	PS	U	C			
13	11845	58	PS	U	C			
13	11851	44	PS	U	C			
13	11853	13	PS	U	B			
13	11854	27	PS	R	B			
13	11867	28	PS	U	C			
13	11870	75	PS	U	C			
13	11871	57	PP	U	E			
13	11886	21	PS	U	C			
13	11906	35	PS	U	C			
13	11909	27	PS	U	B			
13	11914	28	PS	U	B			
13	11922	43	PS	U	C			
13	11926	29	PS	U	C			
13	11928	14	PS	U	B			
13	11931	63	PS	U	C			
13	11936	63	PS	U	C			
13	11942	60	PS	U	B			
13	11947	67	PS	U	D			
13	11948	36	PS	U	C			
13	11949	37	PS	U	D			
13	11952	36	PS	U	C			
13	11956	4	PP	U	E			
13	11962	103	PP	U	E			
13	11965	75	PS	U	C			
13	11968	128	PP	U	E			
13	11971	32	PP	U	E			
13	11977	129	PS	U	C			
13	11979	32	PS	U	A			
13	11993	115	MC	U	D			
13	11994	29	PS	U	C			
13	11997	49	PS	U	C			
13	11998	12	PS	U	A			
8	12001	80	PS	U	B			
8	12002	22	PS	R	A			
8	12008	76	PS	U	C			
8	12015	30	PP	U	E			
8	12018	1	MD	R	A			
8	12020	63	MD	U	B			
8	12022	17	MD	R	A			
8	12023	17	MD	U	B			
8	12024	40	PP	U	E			
8	12025	20	PP	U	E			
8	12027	28	PS	U	B			
8	12031	42	PS	U	C			
8	12032	39	PS	R	D			
8	12036	24	PP	U	E			
8	12037	27	PS	U	C			
8	12046	38	PS	U	C			
8	12058	78	MD	U	B			
8	12063	42	PP	U	E			
8	12064	2	MD	R	A			
13	12073	23	PS	U	C			
13	12076	144	PS	U	B			
13	12077	78	PS	U	C			
13	12079	78	MC	U	A			
13	12083	54	PS	U	C			
13	12085	37	PS	U	C			
13	12086	14	PP	U	E			
13	12087	78	PP	U	E			
13	12090	11	PP	U	E			
13	12094	41	PP	U	E			
13	12095	25	PS	U	C			
13	12105	44	PS	U	B			
13	12111	35	PS	U	C			
13	12113	38	MC	U	B			
13	12115	41	PS	U	B			
13	12118	26	PS	U	B			
13	12120	34	PS	U	C			
13	12121	2	PS	U	B			
13	12122	71	PS	U	C			
13	12127	8	PS	R	A			
13	12130	17	PS	U	B			
13	12133	26	PP	U	E			
5	12153	4	PS	U	B			
5	12161	21	PS	U	C			
5	12167	15	PS	U	C			
5	12171	32	MC	U	C			
5	12175	18	PS	U	B			
10	12182	4	PS	U	A			
10	12183	18	PP	U	E			
10	12184	3	PS	R	A			
14	12185	27	PS	U	B			
14	12188	7	PS	R	A			
14	12189	2	MD	R	D			
10	12191	5	PS	R	A			
13	12225	67	PS	U	C			
13	12226	7	PP	U	D			
13	12237	20	PS	U	B			
13	12241	30	PS	U	C			
13	12243	36	MC	U	A			
13	12244	117	PS	U	C			
13	12245	27	PS	U	B			
13	12251	63	MD	U	A			
13	12255	136	MC	U	C			
13	12257	29	PS	U	C			
13	12258	3	PP	U	E			
13	12265	52	PP	U	E			
13	12266	3	PP	U	E			
5	12295	47	PS	U	D			
5	12299	3	MD	R	B			
5	12301	26	PS	U	D			
5	12302	33	PS	U	B			
5	12305	26	PS	U	C			
5	12307	4	PS	U	A			
5	12309	31	PS	U	D			
5	12312	17	PS	U	B			
5	12314	18	MD	U	B			
5	12323	41	PS	U	C			
5	12328	17	PS	U	D			
5	12330	27	PS	U	C			
15	12501	24	MD	U	B			
15	12502	16	PP	U	E			
1	12504	39	PS	U	C			
15	12505	19	PS	U	B			
1	12509	59	PS	U	D			
1	12515	34	PS	U	D			
1	12518	77	PS	U	C			
1	12534	103	PS	R	B			
1	12538	36	MC	U	B			
15	12539	24	PS	U	B			
1	12542	1	MC	R	A			
15	12547	98	PS	U	C			
1	12550	6	MC	R	B			
1	12552	1	MD	R	A			
1	12559	13	PS	U	C			
1	12566	108	PS	R	B			
1	12567	232	PS	R	C			
15	12570	146	PS	U	C			
1	12573	28	PS	U	D			
1	12576	28	PS	U	B			
1	12579	23	PS	U	C			
1	12588	11	PS	U	B			
1	12590	65	PS	U	C			
1	12594	35	PS	U	D			
1	12602	35	PS	U	B			
1	12603	91	PS	U	B			
1	12604	52	PS	U	D			
1	12605	122	PS	U	D			
1	12617	68	MC	R	B			
1	12623	18	MD	R	B			
15	12630	64	PS	U	B			
1	12631	88	PS	U	D			
1	12632	29	MD	U	A			
1	12634	34	PS	U	A			
1	12636	13	PP	U	E			
1	12638	76	PS	U	D			
1	12646	38	PS	U	D			
1	12649	83	PS	U	C			
1	12652	71	PS	U	C			
1	12654	27	PS	R	B			
1	12655	49	PS	U	C			
1	12657	37	PP	U	E			
15	12659	21	PS	U	C			
1	12667	132	PS	U	D			
1	12669	96	PS	U	E			
1	12672	37	PS	U	D			
1	12682	113	PS	U	D			
1	12684	1	MD	R	A			
1	12686	35	PS	U	C			
1	12688	4	PS	U	E			
1	12693	99	PS	U	B			
15	12694	22	PS	U	B			
1	12709	19	PS	U	C			
1	12710	47	PS	U	C			
1	12711	43	PS	U	B			
15	12712	65	PS	U	B			
15	12713	64	PS	U	B			
1	12715	31	PS	U	B			
15	12716	76	PS	U	C			
1	12719	34	PS	U	B			
15	12720	36	PS	U	D			
1	12726	67	PS	U	B			
1	12735	31	PS	U	D			
1	12736	34	PS	R	C			
1	12747	90	PS	U	B			
1	12749	37	PS	U	B			
1	12761	56	PS	U	C			
2	12800	53	PS	U	D			
2	12802	42	PS	U	C			
2	12810	148	MC	U	D			
2	12823	48	PS	U	C			
2	12824	15	PP	U	D			
2	12829	33	PP	U	E			
2	12832	49	PP	U	E			
2	12836	58	PS	U	B			
2	12837	90	PS	U	C			
2	12838	55	PS	U	D			
2	12840	88	MC	U	B			
2	12846	22	PP	U	E			
2	12851	46	PS	U	D			
2	12853	66	PS	U	D			
2	12860	38	PS	U	C			
2	12864	46	PP	U	E			
2	12867	5	PP	U	D			
2	12868	80	PS	U	C			
2	12871	80	MC	U	B			
2	12872	39	MD	U	C			
2	12876	20	PP	U	E			
2	12878	13	PS	U	C			
2	12884	43	PP	U	E			
2	12885	113	PS	U	D			
2	12891	162	PS	U	C			
2	12935	78	PS	U	C			
2	12941	57	MD	U	C			
2	12942	48	MD	U	C			
2	12944	127	MC	U	B			
2	12945	89	MC	U	C			
2	12955	61	PS	U	C			
2	12958	32	PS	U	D			
2	12962	115	MC	U	B			
2	12963	118	PS	U	D			
2	12966	45	PP	U	E			
2	12970	101	PS	U	D			
2	12974	6	PP	U	D			
2	12977	59	PS	U	D			
2	12980	57	MC	U	C			
3	13103	24	PS	U	D			
3	13104	70	MD	U	B			
3	13112	74	PS	U	D			
3	13116	3	MD	R	C			
3	13117	52	PP	U	E			
3	13118	81	MD	U	B			
3	13121	28	MD	U	B			
3	13124	6	PS	R	A			
3	13125	36	PP	U	E			
3	13133	26	MD	U	B			
3	13134	51	MD	U	B			
3	13135	47	MD	U	B			
3	13138	28	PS	U	C			
3	13143	38	MD	U	B			
3	13149	33	PP	U	D			
3	13154	81	MD	U	B			
3	13163	92	MD	U	C			
3	13167	47	MD	U	A			
3	13170	66	MD	U	C			
3	13171	42	PS	U	D			
3	13177	58	MD	U	B			
3	13178	27	PS	U	C			
3	13181	40	MD	U	B			
3	13188	54	PS	U	D			
3	13190	68	PS	U	D			
4	13300	43	PP	U	E			
4	13302	2	PS	R	B			
4	13305	13	PS	U	D			
4	13309	3	MD	R	B			
4	13312	2	PS	R	B			
4	13313	84	PS	U	D			
4	13314	62	PS	U	C			
4	13319	42	PP	U	E			
4	13320	11	PS	U	C			
4	13324	47	PS	U	D			
4	13325	2	MD	R	A			
4	13330	9	PS	U	C			
4	13332	26	PS	U	D			
4	13336	1	MD	R	A			
4	13341	13	PS	U	B			
4	13342	8	PS	U	C			
4	13344	53	PS	U	C			
4	13356	62	PS	U	D			
4	13358	8	MD	R	B			
4	13360	22	PS	U	D			
4	13361	59	PS	U	D			
4	13362	1	MD	R	A			
4	13363	2	MD	R	B			
4	13364	1	MD	R	A			
4	13370	67	PS	U	D			
4	13372	34	PS	U	D			
4	13373	30	PS	U	D			
4	13376	76	PS	U	C			
4	13378	2	PP	U	E			
4	13379	1	MD	R	C			
4	13380	2	MD	R	A			
4	13383	15	PS	U	C			
4	13384	76	PS	U	C			
4	13387	68	MD	U	C			
4	13388	26	PS	U	E			
4	13394	23	PS	U	C			
4	13396	17	PS	U	C			
4	13412	7	MD	R	B			
4	13416	19	PS	U	D			
4	13417	29	PS	U	C			
4	13420	85	PS	U	B			
4	13423	2	MD	R	B			
4	13426	13	PS	U	D			
4	13427	38	PS	R	C			
4	13428	9	MD	R	C			
4	13434	45	PP	U	E			
4	13437	4	PP	U	E			
4	13439	45	PS	U	C			
4	13442	74	PS	U	C			
4	13446	47	PS	U	D			
4	13450	72	PS	U	D			
4	13462	33	MD	U	B			
4	13463	100	MC	U	B			
4	13467	30	PS	U	B			
4	13474	41	PS	U	B			
4	13475	68	PS	U	B			
4	13486	46	PS	U	C			
4	13489	54	PS	U	D			
4	13491	65	PS	U	C			
4	13494	19	MD	U	A			
4	13503	19	PS	U	D			
4	13504	29	PS	U	C			
4	13512	60	MD	U	B			
4	13513	32	PS	U	C			
4	13514	41	PS	U	C			
4	13518	34	PS	U	C			
4	13527	8	PP	R	E			
4	13535	55	PS	U	D			
4	13539	69	PS	U	B			
4	13542	30	PS	U	C			
4	13545	15	PS	U	B			
4	13551	30	PS	U	C			
4	13552	19	PS	U	C			
4	13557	32	MD	U	B			
4	13559	28	MD	U	B			
4	13560	24	MD	U	B			
4	13562	19	MD	U	A			
4	13563	35	MD	U	B			
4	13565	40	PS	U	C			
4	13570	12	MD	U	B			
4	13573	41	PS	U	D			
4	13574	30	PS	U	D			
4	13579	3	PS	R	A			
4	13580	6	PS	R	B			
4	13586	114	PS	U	B			
4	13587	22	PS	U	C			
4	13590	23	MD	U	B			
4	13593	30	PS	U	B			
4	13604	30	PS	U	C			
4	13606	71	PS	U	C			
4	13608	69	PS	U	C			
4	13610	13	PS	U	B			
4	13612	37	PS	U	C			
4	13621	47	PS	U	C			
4	13626	20	PS	U	B			
4	13627	19	PS	U	C			
